BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractionIndividual_ReasonUseOfForce_EffectArrest,NoInteractionIndividual_ReasonUseOfForce_PreventOffence,NoInteractionIndividual_ReasonUseOfForce_PreventEscape,NoInteractionIndividual_ReasonUseOfForce_ProtectOtherOfficers,NoInteractionIndividual_ReasonUseOfForce_ProtectPublic,NoInteractionIndividual_ReasonUseOfForce_ProtectSelf,NoInteractionIndividual_ReasonUseOfForce_ProtectIndividual,NoInteractionIndividual_ReasonUseOfForce_Unintentional,NoInteractionIndividual_ReasonUseOfForce_Other,NoInteractionIndividual_TypeForceUsed_CEW_Check,NoInteractionIndividual_TypeForceUsed_CEW_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Check,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_Rifle_Check,NoInteractionIndividual_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractionIndividual_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndividualAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndividualAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndividualAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectIndividual,NoIndividualAnimalOnly_ReasonUseOfForce_Unintentional,NoIndividualAnimalOnly_ReasonUseOfForce_Other,NoIndividualAnimalOnly_TypeForceUsed_CEW,NoIndividualAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
682545830,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-700072,2023-09-23,00:01,,,1,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
865263954,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-334156,2023-09-26,17:11,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
651918133,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-899231,2023-09-24,16:48,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
149676604,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-508364,2023-09-22,15:30,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
980020360,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-899231,2023-09-24,16:48,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
606104975,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-899231,2023-09-24,16:48,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
902605768,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-625952,2023-09-13,14:25,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
160364041,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-721837,2023-09-28,01:28,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
228010795,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-783962,2023-09-29,19:16,,,,1,,Individual,"",,Uniform,Other,Person Stop,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
533808581,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-489806,2023-09-28,10:44,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),2,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
580505946,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-262847,2023-09-30,20:30,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
201894383,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-489168,2023-09-12,12:00,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
780487571,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-335827,2023-10-01,13:45,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
126715942,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-915733,2023-10-02,21:20,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
234181839,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-698413,2023-09-30,12:28,,,,1,,Individual,"",,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
506430685,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-182550,2023-10-02,14:22,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
918376337,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-253708,2023-10-01,11:54,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
540353292,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-613853,2023-10-02,14:31,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
158781863,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-124888,2023-10-03,23:30,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
284909762,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-302305,2023-10-01,16:43,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
796179863,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-756518,2023-10-01,00:45,1,,,,,Team,Hostage Rescue Team,10,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),3,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
865669863,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-182550,2023-10-02,14:23,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
576468277,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-319761,2023-09-29,21:35,1,,,,,Team,Hostage Rescue Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),11,11,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
718608680,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-619813,2023-10-03,21:44,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
134883748,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-565167,2023-10-03,16:55,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
935355015,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-108971,2023-10-04,22:01,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
867410304,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-259676,2023-10-04,22:49,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
628212907,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-372969,2023-10-04,12:55,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
702607554,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-132281,2023-10-04,16:25,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
458526522,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-132281,2023-10-04,16:41,1,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),3,9,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
243126083,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-132281,2023-10-04,16:24,1,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
145204587,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-321501,2023-10-04,18:23,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
449466245,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-742460,2023-10-05,13:40,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
677856206,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-981332,2023-10-06,07:05,1,,,,,Team,Containment Team,10,Uniform,Containment,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),2,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
314516960,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-251983,2023-10-06,10:15,,,1,,,Individual,"",,Uniform,Traffic,"Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),4,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
204808695,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-493092,2023-09-08,20:19,,,,1,,Individual,"",,Uniform,Canine,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
249907134,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-848466,2023-10-07,05:00,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
949851582,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-848466,2023-10-08,05:00,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
254795470,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-251983,2023-10-06,09:02,,,1,,,Individual,"",,Uniform,Traffic,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
871222776,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-858072,2023-10-07,14:35,1,,1,,,Individual,"",,Uniform,Targeted Community Response Units/Hostage Rescue,"Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
212308786,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-848466,2023-10-08,04:29,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
764571833,Ontario Provincial Police,Ontario Provincial Police,Highway Safety Division,OPP-848466,2023-10-09,04:29,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
320386282,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-259676,2023-10-04,21:45,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
655430271,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-259676,2023-10-05,21:43,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
536120194,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-161995,2023-10-09,09:44,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
459003841,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-161995,2023-10-09,09:40,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
335773828,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-161995,2023-10-10,21:40,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
939287888,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-843351,2023-10-04,21:15,,,1,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
152452795,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-957154,2023-10-07,18:31,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
289315896,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-640907,2023-10-10,01:20,,,,1,,Team,Containment Team,3,Uniform,Canine,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
433308203,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-831219,2023-10-10,18:26,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
170755092,Ontario Provincial Police,Ontario Provincial Police,General Headquarters,OPP-843650,2023-10-05,23:22,1,,,,,Team,Hostage Rescue Team,10,Uniform,Targeted Community Response Units/Hostage Rescue,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,9,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
196972898,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-295480,2023-10-02,15:18,1,,,1,,Individual,"",,Non-Uniform,Drugs,Weapon(s),,,,,,Interaction with Individual(s),5,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
124629248,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-438235,2023-08-03,21:13,1,,,,,Team,Tactical Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,11,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
316925837,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-455670,2023-10-09,15:56,1,,,,,Team,Tactical Team,8,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
179861880,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-536786,2023-09-12,12:26,,,,1,,Individual,"",,Non-Uniform,Containment,Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
146248184,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-378289,2023-10-14,20:55,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
848609382,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-378289,2023-10-13,19:56,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
915975129,Ontario Provincial Police,Ontario Provincial Police,North West Region,OPP-401307,2023-10-14,01:48,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
215030520,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-370521,2023-10-14,07:44,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
282950351,Ontario Provincial Police,Ontario Provincial Police,North East Region,OPP-435064,2023-10-15,19:20,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
683586459,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-230441,2023-10-16,03:26,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),2,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
613042291,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-322191,2023-10-04,03:00,1,,,,,Team,Tactical Team,10,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,9,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
830322896,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-530489,2023-10-13,14:55,,,1,,,Team,Hostage Rescue Team,4,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
217950215,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-745682,2023-09-30,22:10,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
457064869,Ontario Provincial Police,Ontario Provincial Police,East Region,OPP-312247,2023-10-16,12:35,,,1,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
863019828,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-745682,2023-09-30,22:25,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
958249743,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-312247,2023-10-17,23:43,,,,1,,Team,Containment Team,3,Uniform,Other,Stolen Vehicle,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
456094731,Ontario Provincial Police,Ontario Provincial Police,Central Region,OPP-936631,2023-10-13,21:37,1,,,,,Individual,"",,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
434935515,Ontario Provincial Police,Ontario Provincial Police,West Region,OPP-312247,2023-10-17,23:44,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
